Mean.Layer.1,Mean.Layer.2,Mean.Layer.3,Standard.deviation.Layer.1,Standard.deviation.Layer.2,Standard.deviation.Layer.3,Skewness.Layer.1,Skewness.Layer.2,Skewness.Layer.3,Ratio.Layer.1,Ratio.Layer.2,Ratio.Layer.3,Min..pixel.value.Layer.1,Min..pixel.value.Layer.2,Min..pixel.value.Layer.3,Max..pixel.value.Layer.1,Max..pixel.value.Layer.2,Max..pixel.value.Layer.3,Mean.of.inner.border.Layer.1,Mean.of.inner.border.Layer.2,Mean.of.inner.border.Layer.3,Mean.of.outer.border.Layer.1,Mean.of.outer.border.Layer.2,Mean.of.outer.border.Layer.3,Border.Contrast.Layer.1,Border.Contrast.Layer.2,Border.Contrast.Layer.3,Contrast.to.neighbor.pixels.Layer.1..3.,Contrast.to.neighbor.pixels.Layer.2..3.,Contrast.to.neighbor.pixels.Layer.3..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.1..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.2..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.3..3.,StdDev..to.neighbor.pixels.Layer.1..3.,StdDev..to.neighbor.pixels.Layer.2..3.,StdDev..to.neighbor.pixels.Layer.3..3.,Circular.Mean.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.Mean.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.Mean.Layer.3..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.3..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.3..R1..User..3..R2..Same...R1...border.,Mean.Diff..to.neighbors.Layer.1..0.,Mean.Diff..to.neighbors.Layer.2..0.,Mean.Diff..to.neighbors.Layer.3..0.,Mean.Diff..to.neighbors..abs..Layer.1..0.,Mean.Diff..to.neighbors..abs..Layer.2..0.,Mean.Diff..to.neighbors..abs..Layer.3..0.,Rel..border.to.brighter.objects.Layer.1,Rel..border.to.brighter.objects.Layer.2,Rel..border.to.brighter.objects.Layer.3,Mean.diff..to.scene.Layer.1,Mean.diff..to.scene.Layer.2,Mean.diff..to.scene.Layer.3,Ratio.to.scene.Layer.1,Ratio.to.scene.Layer.2,Ratio.to.scene.Layer.3,HSI.Transformation.Hue.R.Layer.1.G.Layer.2.B.Layer.3.,Area..Pxl.,Border.length..Pxl.,Length..mu_m.,Length.Width,Number.of.pixels,Rel..Border.to.Image.Border,Volume..Pxl.,Width..mu_m.,Asymmetry,Border.index,Compactness,Density,Elliptic.Fit,Radius.of.largest.enclosed.ellipse,Radius.of.smallest.enclosing.ellipse,Rectangular.Fit,Roundness,Shape.index,Area..excluding.inner.polygons...Pxl.,Area..including.inner.polygons...Pxl.,Average.length.of.edges..polygon...Pxl.,Compactness..polygon.,Length.of.longest.edge..polygon...Pxl.,Number.of.edges..polygon.,Number.of.inner.objects..polygon.,Perimeter..polygon...Pxl.,Stddev.of.length.of.edges..polygon...Pxl.,Mean.of.sub.objects..stddev.Layer.1..1.,Area.of.sub.objects..mean..1...Pxl.,Area.of.sub.objects..stddev..1...Pxl.,Density.of.sub.objects..mean..1.,Density.of.sub.objects..stddev..1.,Asymmetry.of.sub.objects..mean..1.,Asymmetry.of.sub.objects..stddev..1.,Direction.of.sub.objects..mean..1.,Direction.of.sub.objects..stddev..1.,GLCM.Homogeneity..quick.8.11..Layer.1..all.dir..,GLCM.Contrast..quick.8.11..Layer.1..all.dir..,GLCM.Dissimilarity..quick.8.11..Layer.1..all.dir..,GLCM.Entropy..quick.8.11..Layer.1..all.dir..,GLCM.Ang..2nd.moment..quick.8.11..Layer.1..all.dir..,GLCM.Mean..quick.8.11..Layer.1..all.dir..,GLCM.StdDev..quick.8.11..Layer.1..all.dir..,GLCM.Correlation..quick.8.11..Layer.1..all.dir..,Number.of.sub.objects.Nucleus..1.,Number.of.sub.objects.Dark..1.,Area.of.sub.objects.Nucleus..1...Pxl.,Area.of.sub.objects.Dark..1...Pxl.,Rel..area.of.sub.objects.Nucleus..1.,Rel..area.of.sub.objects.Dark..1.,Rel..area.of.sub.objects.unclassified..1.
190.186477,113.035149,195.356319,44.150757,54.872334,40.984310,-0.617134,-0.044470,-0.494987,0.381458,0.226715,0.391827,39.000000,0.000000,48.000000,255.000000,241.000000,255.000000,194.691839,126.845311,201.739342,208.854217,145.908434,215.601205,-12.791818,-16.198182,-12.297273,-21.669311,-252.058635,-59.959687,104.318141,131.360491,84.135799,60.372381,73.814112,46.691944,209.187500,184.500000,221.062500,33.832711,33.279123,30.175463,0.161734,0.180375,0.136502,-13.521227,-41.083347,-18.768655,33.539807,53.795636,27.029454,0.750000,0.750000,0.750000,-17.989578,-49.760363,-23.443887,0.913585,0.694338,0.892853,0.822867,3727.000000,1100.000000,281807842.080000,4.573493,3727.000000,0.000000,3727.000000,61617642.774000,0.963730,3.437500,4.659065,0.720341,0.000000,0.007178,2.921094,0.250385,2.913916,4.504566,3758.000000,3758.000000,6.700841,0.056034,29.120440,137.000000,0.000000,918.015221,4.164385,22.509023,465.875000,333.541766,1.367246,0.351307,0.758379,0.154319,57.730803,17.986583,0.052532,962.622498,23.101857,9.138477,0.000288,190.328034,44.676921,0.871129,0.000000,6.000000,0.000000,2325.000000,0.000000,0.623826,0.376174
217.830661,139.842084,216.856914,28.520084,49.739110,28.740878,-1.427927,0.093041,-0.760328,0.379146,0.243403,0.377451,44.000000,0.000000,86.000000,255.000000,253.000000,255.000000,217.630901,154.769671,225.366237,210.473684,148.322902,219.829303,6.174840,5.779318,4.784648,91.901803,-64.583258,22.818747,92.268728,133.258798,76.354688,59.212618,73.493206,45.518789,241.562500,218.750000,243.125000,9.740179,24.966227,11.196400,0.040322,0.114131,0.046052,23.373476,-0.836628,6.340024,38.873856,56.449306,27.044616,0.429638,0.469083,0.469083,9.654606,-22.953428,-1.943292,1.046377,0.859005,0.991118,0.835414,4990.000000,938.000000,155666339.530000,2.043377,4990.000000,0.000000,4990.000000,76180937.481000,0.680125,3.105960,2.376515,1.699546,0.454910,0.256630,1.775107,0.693022,1.518477,3.319652,4994.500000,4994.500000,6.865190,0.104286,37.013511,113.000000,0.000000,775.766429,5.211780,26.101864,1247.500000,1814.905301,1.813627,0.158981,0.471731,0.106625,111.134372,34.300996,0.085083,402.226365,14.300104,8.404884,0.000563,216.994652,28.856212,0.870905,1.000000,1.000000,187.000000,116.000000,0.037475,0.023246,0.939279
236.900000,199.460581,240.936515,15.257144,21.679701,14.125979,-1.003084,-0.577634,-1.117446,0.349773,0.294495,0.355732,164.000000,101.000000,174.000000,255.000000,247.000000,255.000000,234.886861,190.543796,239.613139,208.405745,161.585278,215.307002,25.075798,26.704787,23.256649,175.983886,318.345062,145.356914,70.868029,104.502279,59.744098,55.443875,62.350543,44.233803,128.750000,80.750000,171.312500,61.029194,65.295961,52.170057,0.474013,0.808619,0.304532,44.539406,65.798968,37.947424,45.594188,68.085997,38.685727,0.071809,0.071809,0.071809,28.723945,36.665069,22.136309,1.137979,1.225222,1.101171,0.817113,2410.000000,752.000000,118086559.300000,1.441527,2410.000000,0.000000,2410.000000,81917695.716000,0.605675,3.760000,4.013850,1.257345,0.000000,0.011929,2.186797,0.396111,2.174868,3.829564,2412.000000,2412.000000,5.851642,0.078778,22.561028,106.000000,0.000000,620.274057,3.312858,0.000000,2410.000000,0.000000,1.257345,0.000000,0.605675,0.000000,128.269048,0.000000,0.112819,349.328553,12.095401,7.441238,0.002119,234.447801,18.375960,0.694799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
215.969968,168.200258,222.362099,41.665709,52.181001,34.408231,-1.759235,-0.951738,-1.553796,0.356073,0.277315,0.366612,15.000000,0.000000,45.000000,255.000000,255.000000,255.000000,218.634943,165.090199,223.859375,210.142550,155.681948,215.534384,7.591467,8.465600,7.677867,49.906631,79.207298,31.919366,74.781098,101.421894,60.966056,49.153768,63.171292,39.050341,181.500000,93.000000,190.125000,29.778348,34.631994,26.925534,0.164068,0.372387,0.141620,17.995098,24.806560,11.804173,28.894880,38.806345,19.304792,0.580267,0.237333,0.560533,7.793913,5.404746,3.561893,1.037439,1.033200,1.016279,0.813663,13952.000000,1896.000000,455352697.470000,5.111025,13952.000000,0.011076,13952.000000,89092245.214000,0.942594,2.953271,2.907712,1.168876,0.418005,0.255150,1.900769,0.725143,1.645619,4.012916,13960.500000,13960.500000,6.462982,0.071714,25.179357,242.000000,0.000000,1564.041573,3.973788,32.684022,820.705882,2430.673394,1.426984,0.286054,0.733039,0.144787,5.839627,46.959997,0.092558,553.959126,16.343158,8.575596,0.001418,214.474559,41.775401,0.917218,3.000000,11.000000,585.000000,1193.000000,0.041929,0.085507,0.872563
198.689322,145.825020,211.951734,46.184720,56.973065,38.363137,-0.928555,-0.390187,-0.995926,0.357056,0.262056,0.380889,15.000000,0.000000,51.000000,255.000000,255.000000,255.000000,191.850038,132.051997,210.817634,183.465969,124.252805,203.290950,7.860269,7.443883,7.396184,44.689032,71.799498,18.747232,85.926162,104.619386,64.630858,52.775228,63.278147,39.548806,199.562500,123.750000,207.062500,32.384350,40.551665,27.855585,0.162277,0.327690,0.134527,15.994216,15.192159,7.022861,43.580626,54.698806,27.046428,0.407407,0.407407,0.407407,-9.486734,-16.970492,-6.848472,0.954429,0.895756,0.968700,0.799907,8681.000000,1782.000000,336872803.910000,3.758787,8681.000000,0.000000,8681.000000,89622735.965000,0.930489,3.873913,3.477878,1.147325,0.274968,0.151493,2.140255,0.617563,1.988762,4.781485,8700.500000,8700.500000,5.686911,0.048874,27.018512,263.000000,0.000000,1495.657539,3.396411,27.902436,542.562500,710.441409,1.390863,0.424254,0.713753,0.240426,66.656069,39.563553,0.066426,878.871481,21.332718,9.165998,0.000575,197.309113,46.603292,0.893123,1.000000,11.000000,541.000000,2388.000000,0.062320,0.275084,0.662596
233.245662,194.670587,236.734117,20.070399,32.985476,19.624143,-1.410966,-0.778520,-1.489074,0.350930,0.292892,0.356178,117.000000,61.000000,125.000000,255.000000,255.000000,255.000000,231.345281,183.618877,237.289128,204.663905,153.195266,212.835503,24.622103,27.069519,22.790553,145.100067,256.010898,108.912055,66.178829,96.052572,55.945541,49.027215,60.580780,39.751065,238.375000,215.062500,240.000000,12.737126,16.968606,12.464951,0.053433,0.078901,0.051937,35.761464,52.113207,26.181631,35.924313,52.326665,26.368904,0.022282,0.022282,0.022282,25.069607,31.875075,17.933912,1.120425,1.195798,1.081965,0.819511,6973.000000,1122.000000,244685045.830000,2.492892,6973.000000,0.000000,6973.000000,98153106.799000,0.883109,3.032432,3.444227,1.315136,0.280367,0.257619,2.283451,0.606250,2.025832,3.359101,6915.000000,6915.000000,6.231727,0.099447,25.000000,150.000000,0.000000,934.759065,3.874574,0.000000,6973.000000,0.000000,1.315136,0.000000,0.883109,0.000000,51.006033,0.000000,0.116781,298.346199,11.532553,7.749456,0.001772,231.458657,21.477633,0.822567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
212.370743,165.222673,220.315602,38.620056,50.882554,32.418541,-1.439747,-0.651594,-1.318360,0.355189,0.276334,0.368477,16.000000,0.000000,48.000000,255.000000,255.000000,255.000000,211.039423,161.302054,220.827318,210.049171,160.898343,220.483978,1.216183,0.809959,0.627386,63.864433,89.972020,29.138023,80.585551,110.151404,62.620271,51.498274,66.449356,39.033520,221.000000,171.312500,231.625000,34.176015,45.088411,26.999711,0.154643,0.263194,0.116566,5.373888,2.727511,1.802723,28.971555,43.757867,22.745178,0.661411,0.639004,0.661411,4.194688,2.427161,1.515396,1.020150,1.014909,1.006926,0.809299,24664.000000,2410.000000,592085818.430000,4.562860,24664.000000,0.000000,24664.000000,129762004.090000,0.928711,2.939024,3.115076,1.199585,0.439750,0.621202,2.266198,0.717149,1.644996,3.836412,24709.000000,24709.000000,6.467785,0.077736,23.345235,309.000000,0.000000,1998.545582,3.800990,28.692816,770.750000,3188.873743,1.506703,0.356951,0.680299,0.219565,65.726338,33.834145,0.085865,535.636558,16.241470,8.833155,0.000605,211.425595,38.803922,0.906717,4.000000,24.000000,987.000000,3864.000000,0.040018,0.156666,0.803317
230.299011,199.334060,236.000335,23.857365,35.689769,21.416319,-1.348992,-0.949587,-1.513151,0.345985,0.299465,0.354550,108.000000,50.000000,121.000000,255.000000,255.000000,255.000000,228.719844,187.918288,236.817121,189.209302,143.713178,201.753876,36.314371,39.805389,32.369760,185.825356,328.462501,153.501160,82.171845,105.754881,69.825977,58.515009,66.443045,47.858650,230.750000,196.562500,235.750000,15.002083,19.576672,14.872374,0.065014,0.099595,0.063085,55.649234,76.865572,41.503420,55.649234,76.865572,41.503420,0.000000,0.000000,0.000000,22.122955,36.538548,17.200130,1.106270,1.224444,1.078611,0.807418,5963.000000,668.000000,174000000.000000,2.230769,5963.000000,0.000000,5963.000000,78000000.000000,0.719209,1.988095,2.276036,1.874149,0.637095,0.581048,1.740627,0.792455,1.159579,2.162639,5970.500000,5970.500000,6.746960,0.233579,28.017851,84.000000,0.000000,566.744648,5.167317,27.592461,2981.500000,2781.500000,1.656037,0.171153,0.767616,0.052505,73.138401,6.220157,0.110115,331.713807,12.362796,7.916223,0.001566,228.630056,24.872149,0.855508,0.000000,1.000000,0.000000,200.000000,0.000000,0.033540,0.966460
209.478955,149.013584,214.571494,45.001495,57.099441,38.572163,-1.583731,-0.465177,-1.209760,0.365542,0.260030,0.374428,0.000000,0.000000,30.000000,255.000000,254.000000,255.000000,222.330364,160.588664,225.794332,205.702986,142.374496,211.567393,15.199408,16.462722,13.124852,56.758034,23.185965,22.340445,85.663899,114.804327,70.958624,54.874965,68.601115,43.251953,215.125000,124.062500,207.812500,26.848824,46.514069,30.482000,0.124806,0.374924,0.146680,15.330659,13.450670,10.445812,18.624686,26.511597,14.894748,0.324260,0.320710,0.562722,1.302900,-13.781928,-4.228711,1.006259,0.915342,0.980673,0.820387,23925.000000,1690.000000,473976000.820000,5.265270,23925.000000,0.000000,23925.000000,90019310.523000,0.950479,1.997636,1.783364,1.290812,0.702236,0.424203,1.661907,0.828938,1.237704,2.731497,23933.500000,23933.500000,6.356053,0.156645,23.430749,218.000000,0.000000,1385.619645,3.625897,32.377435,771.774194,3284.999266,1.202134,0.270670,0.804507,0.173224,57.108310,27.870255,0.084845,714.504436,18.601995,8.885849,0.001277,207.890731,45.024902,0.907620,3.000000,26.000000,950.000000,3948.000000,0.039707,0.165016,0.795277
240.741627,218.411802,244.475279,13.165063,21.642045,12.402704,-1.180350,-0.796455,-1.501817,0.342143,0.310408,0.347449,177.000000,117.000000,179.000000,255.000000,254.000000,255.000000,239.055238,204.283810,244.171429,209.868173,170.286252,217.536723,27.152235,30.659218,24.948324,172.721024,305.159881,148.068025,72.199476,104.277119,61.591524,56.292311,69.334051,46.231929,192.125000,155.750000,197.562500,51.731126,61.276525,48.520574,0.269258,0.393429,0.245596,45.476968,77.925687,37.790790,45.476968,77.925687,37.790790,0.000000,0.000000,0.000000,32.565572,55.616290,25.675073,1.156433,1.341633,1.117345,0.809458,3135.000000,716.000000,144654849.390000,3.407235,3135.000000,0.000000,3135.000000,42455203.773000,0.864624,2.651852,1.958964,1.484700,0.564274,0.018798,1.392324,0.755023,1.373526,3.196938,3116.500000,3116.500000,5.808843,0.111554,15.811388,102.000000,0.000000,592.502024,3.044633,0.000000,3135.000000,0.000000,1.484700,0.000000,0.864624,0.000000,55.815264,0.000000,0.136812,259.082556,10.213241,7.166974,0.002392,238.682781,15.679441,0.687806,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
236.454532,208.421801,241.689722,18.254755,27.580335,16.174831,-1.534613,-0.934394,-1.795771,0.344402,0.303571,0.352027,129.000000,88.000000,137.000000,255.000000,255.000000,255.000000,232.747231,190.872105,238.745217,202.325628,155.457286,209.692462,28.417197,32.172771,27.089172,152.826950,297.847076,122.557735,61.178116,89.359728,51.213352,46.426497,57.377605,37.009465,205.312500,187.437500,209.187500,62.138674,64.685749,56.045984,0.302654,0.345106,0.267922,44.843144,76.854423,38.721855,44.843144,76.854423,38.721855,0.000000,0.000000,0.000000,28.278477,45.626289,22.889516,1.135839,1.280267,1.104614,0.807106,6752.000000,1256.000000,250363527.110000,4.156160,6752.000000,0.000000,6752.000000,60239143.005000,0.907294,3.004785,2.233662,1.271983,0.433353,0.067155,1.858669,0.706765,1.791514,3.821320,6722.000000,6722.000000,7.147496,0.072516,35.000000,151.000000,0.000000,1079.271935,5.098959,7.536973,3376.000000,2777.000000,1.299415,0.057790,0.888159,0.007823,59.859495,11.906165,0.128473,264.964206,10.740605,7.551671,0.001831,234.676079,19.819189,0.814079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
186.913180,119.551819,197.482597,33.526253,46.046899,33.378165,-0.502851,-0.450607,-0.658899,0.370898,0.237231,0.391871,60.000000,0.000000,75.000000,255.000000,221.000000,255.000000,195.478740,141.768504,204.748031,218.798485,169.410606,227.662121,-22.274038,-24.826923,-21.514423,-136.195437,-404.307609,-128.297580,94.170007,118.777778,75.215360,44.897739,57.083538,34.726575,233.562500,186.375000,234.437500,20.688066,25.362066,20.392918,0.088576,0.136081,0.086987,-39.782032,-70.746898,-35.939233,45.894297,77.715903,40.043929,0.914663,0.914663,0.914663,-21.262876,-43.243693,-21.317609,0.897861,0.734368,0.902570,0.810729,2557.000000,832.000000,187814118.810000,3.965579,2557.000000,0.000000,2557.000000,47361088.517000,0.950264,3.275591,3.478718,0.932616,0.000000,0.019890,2.032883,0.453780,2.012994,4.113372,2607.000000,2607.000000,7.699973,0.065281,35.000000,92.000000,0.000000,708.397526,5.650399,18.515979,196.692308,101.511185,1.408767,0.276630,0.745244,0.176814,84.386069,23.057819,0.046641,745.761780,20.577072,8.967957,0.000162,188.329375,35.412863,0.838250,2.000000,9.000000,452.000000,1539.000000,0.176770,0.601877,0.221353
142.213884,104.201689,168.366792,59.038014,57.765876,51.901458,-0.533012,-0.073283,-0.594154,0.342864,0.251220,0.405916,0.000000,0.000000,32.000000,255.000000,236.000000,255.000000,178.268698,146.407202,195.822715,225.337047,196.874652,235.816156,-42.506550,-45.620087,-36.786026,-562.471583,-846.822836,-363.901590,110.995152,142.189279,91.846591,36.982288,57.632158,31.022052,215.312500,188.000000,221.625000,46.089205,48.973207,44.546149,0.214057,0.260496,0.200998,-84.642487,-93.995564,-65.071195,84.642487,94.316348,65.071195,1.000000,0.967249,1.000000,-65.962172,-58.593823,-50.433414,0.683142,0.640077,0.769500,0.765402,1066.000000,468.000000,99680700.413000,2.754696,1066.000000,0.021368,1066.000000,36185730.030000,0.892260,3.120000,3.383695,1.115324,0.028143,0.084186,2.026459,0.514804,1.942273,3.583499,1025.500000,1025.500000,7.252960,0.080980,21.095023,55.000000,0.000000,398.912799,4.373111,45.123292,152.285714,109.187538,1.266851,0.313457,0.830081,0.135191,76.488783,25.054957,0.028326,2068.472516,34.486400,8.850401,0.000164,146.519406,62.204428,0.855987,0.000000,7.000000,0.000000,1066.000000,0.000000,1.000000,0.000000
211.398338,146.988491,214.829476,39.501863,51.050528,35.807871,-1.369670,-0.338695,-1.079650,0.368793,0.256428,0.374779,6.000000,0.000000,49.000000,255.000000,254.000000,255.000000,214.314850,155.169173,219.115601,194.646881,135.318913,200.878270,16.918070,17.709801,16.058193,78.139944,61.187999,37.255474,86.844989,120.862897,71.590532,56.095123,71.487279,43.721900,227.375000,132.250000,223.750000,18.617448,21.890352,21.158627,0.081880,0.165523,0.094564,9.946948,-1.656954,3.689931,19.265871,28.584470,13.370533,0.150842,0.679939,0.207504,3.222282,-15.807021,-3.970730,1.015479,0.902903,0.981852,0.824904,15640.000000,1412.000000,277158586.870000,2.093080,15640.000000,0.075071,15640.000000,132416594.670000,0.671304,2.634328,2.346573,1.869748,0.593734,0.516152,1.622421,0.769802,1.106269,2.822645,15614.500000,15614.500000,7.218424,0.138316,106.000000,165.000000,0.000000,1191.039989,9.124668,30.765724,521.333333,2019.029376,1.395318,0.359149,0.673475,0.245492,77.212170,45.440135,0.080593,660.932087,18.583508,8.821591,0.001184,209.896721,39.538277,0.888035,4.000000,24.000000,948.000000,2654.000000,0.060614,0.169693,0.769693
223.886376,182.089164,229.732772,29.926250,46.062039,27.348658,-1.172172,-0.629927,-1.466992,0.352184,0.286435,0.361381,86.000000,11.000000,86.000000,255.000000,254.000000,255.000000,214.751342,167.059034,227.923077,185.488414,134.925134,202.830660,26.644205,29.025606,23.322102,195.082312,322.900485,130.949720,88.222937,115.782777,68.816679,58.192444,67.886213,44.278439,228.250000,208.937500,233.875000,19.721498,19.292060,20.742092,0.086403,0.092334,0.088689,50.774838,65.831701,36.715128,50.774838,65.831701,36.715128,0.000000,0.000000,0.000000,15.710320,19.293652,10.932567,1.075467,1.118515,1.049966,0.812881,3802.000000,742.000000,148124980.870000,2.576818,3802.000000,0.000000,3802.000000,57483683.391000,0.690691,2.688406,2.239550,1.741872,0.489216,0.343633,1.678120,0.725926,1.334487,3.008416,3800.000000,3800.000000,5.862693,0.121344,16.031220,107.000000,0.000000,627.308160,3.395731,0.000000,3802.000000,0.000000,1.741872,0.000000,0.690691,0.000000,49.839492,0.000000,0.101600,557.873668,16.157990,8.154050,0.002085,221.320248,31.854189,0.851529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
226.916386,178.495789,229.154355,23.757970,40.138481,23.639453,-1.812354,-0.730894,-1.657961,0.357593,0.281288,0.361120,64.000000,0.000000,66.000000,255.000000,255.000000,255.000000,225.191868,186.702668,229.290978,222.117816,187.341954,227.873563,3.615991,3.239865,2.979730,76.807138,87.152288,40.758825,60.500443,79.468248,50.607270,44.533987,53.153738,34.564000,231.312500,152.812500,221.687500,7.613465,12.304566,7.711345,0.032914,0.080521,0.034785,15.844603,10.464257,8.210125,15.844603,23.949766,13.125908,0.000000,0.434685,0.434685,18.740331,15.700277,10.354150,1.090022,1.096442,1.047322,0.825970,8312.000000,984.000000,234744748.200000,3.157370,8312.000000,0.097561,8312.000000,74348180.355000,0.826756,2.288372,2.099717,1.588947,0.506497,0.325386,1.596367,0.751300,1.270981,2.698251,8219.500000,8219.500000,7.158843,0.139957,100.005000,120.000000,0.000000,859.061157,9.941051,24.290914,2078.000000,3455.101808,1.633345,0.208143,0.438415,0.232983,94.511403,22.541402,0.106439,244.237703,10.949805,8.001547,0.000841,226.216921,24.014640,0.887832,0.000000,3.000000,0.000000,250.000000,0.000000,0.030077,0.969923
222.585591,187.500288,229.322767,29.898879,43.556223,27.480601,-1.281032,-0.504833,-1.559396,0.348112,0.293240,0.358648,48.000000,35.000000,60.000000,255.000000,255.000000,255.000000,210.031153,167.853583,220.579439,181.761468,138.116208,195.834862,26.875598,27.801435,23.837321,196.839364,328.761404,123.632287,90.305420,138.588096,65.430829,55.561151,68.742798,41.210767,187.312500,112.750000,214.187500,34.647725,32.156842,23.969300,0.184973,0.285205,0.111908,33.952878,52.815015,20.953281,42.539811,70.041619,27.918923,0.155502,0.155502,0.155502,14.409536,24.704776,10.522561,1.069218,1.151753,1.048092,0.806485,1735.000000,418.000000,80540393.861000,1.454439,1735.000000,0.000000,1735.000000,55375556.300000,0.672166,2.430233,2.570587,1.698905,0.294524,0.075433,1.811050,0.639752,1.735617,2.508803,1734.500000,1734.500000,6.358897,0.171882,36.345564,56.000000,0.000000,356.098258,5.098320,29.161391,347.000000,522.702592,1.334388,0.288396,0.778014,0.160370,64.280642,31.479557,0.093073,585.554198,16.151538,8.032782,0.001221,220.360555,32.654894,0.851726,0.000000,4.000000,0.000000,346.000000,0.000000,0.199424,0.800576
212.774042,158.064242,219.118671,34.430054,45.301328,28.785510,-1.232737,-0.309237,-0.897489,0.360660,0.267925,0.371415,40.000000,0.000000,70.000000,255.000000,255.000000,255.000000,206.865936,154.713322,214.592749,203.485764,152.837791,212.267472,3.035027,2.532967,2.506181,73.251155,45.439216,26.509810,79.379499,111.120685,61.855276,50.768494,66.068332,38.411850,236.937500,204.812500,236.625000,23.928197,38.667200,24.654804,0.100989,0.188793,0.104194,17.177026,8.745712,6.315779,31.329677,47.256361,20.788245,0.519918,0.519918,0.519918,4.597986,-4.731270,0.318465,1.022087,0.970937,1.001456,0.816014,15286.000000,1500.000000,382427442.050000,3.773173,15286.000000,0.029333,15286.000000,101354339.160000,0.884064,2.459016,2.535698,1.473454,0.567840,0.472314,1.763722,0.786668,1.291408,3.033083,15256.000000,15256.000000,7.052174,0.112628,49.010203,185.000000,0.000000,1304.652202,6.165016,28.372780,1273.833333,3396.196766,1.384660,0.303573,0.793252,0.133461,82.105586,27.376949,0.084194,446.733987,15.201750,8.736742,0.000637,211.766907,34.660911,0.902261,2.000000,8.000000,482.000000,2072.000000,0.031532,0.135549,0.832919
159.764482,86.345528,195.576982,41.295641,43.001336,29.422217,-0.481024,0.088073,-0.768421,0.361714,0.195490,0.442795,0.000000,0.000000,46.000000,255.000000,225.000000,255.000000,184.209110,116.496894,202.066253,219.306373,155.698529,229.377451,-26.243564,-27.742574,-24.178218,-314.398134,-688.956345,-126.411055,94.597362,99.398253,58.000065,34.520257,43.268064,27.901769,116.500000,44.187500,174.312500,20.365412,20.473210,19.804415,0.174810,0.463326,0.113614,-51.568009,-64.146876,-25.199927,51.568009,64.146876,25.199927,1.000000,1.000000,1.000000,-39.877794,-61.094502,-19.526657,0.800254,0.585632,0.909222,0.778690,3936.000000,582.000000,132000000.000000,1.609756,3936.000000,0.132302,3936.000000,82000000.000000,0.578988,2.238462,2.750000,1.776035,0.413618,0.493532,2.257396,0.720390,1.763863,2.319185,3947.000000,3947.000000,7.998458,0.183495,77.000000,65.000000,0.000000,519.899777,9.808800,43.563747,328.000000,279.710565,1.704020,0.306913,0.490640,0.309673,171.753461,44.354506,0.060404,480.788179,16.030705,9.071938,0.000150,160.638805,42.190393,0.930027,4.000000,6.000000,1076.000000,1867.000000,0.273374,0.474339,0.252287
122.653388,51.097887,166.928832,46.518036,45.184972,35.886179,0.133254,0.736527,0.066909,0.360025,0.149988,0.489987,3.000000,0.000000,53.000000,255.000000,208.000000,255.000000,151.368324,89.605893,181.889503,195.382114,137.567073,218.876016,-37.892575,-40.562401,-33.860979,-692.125116,-2025.045026,-320.486010,97.807361,115.884933,68.789067,31.380885,43.638924,26.674889,101.625000,17.500000,139.687500,26.865114,22.104864,19.725360,0.264355,1.263135,0.141211,-77.139409,-97.429422,-47.555900,77.139409,97.429422,47.555900,1.000000,1.000000,1.000000,-76.988888,-96.342143,-48.174807,0.614366,0.346567,0.776039,0.769626,4117.000000,688.000000,147798253.610000,2.233694,4117.000000,0.079942,4117.000000,66167638.573000,0.854321,2.474820,2.375385,1.411955,0.196017,0.358452,1.860890,0.613841,1.502438,2.680637,4131.000000,4131.000000,6.960346,0.144875,55.000000,86.000000,0.000000,598.589737,7.133688,33.453490,294.071429,173.411758,1.673713,0.265042,0.664724,0.182810,111.892700,28.916314,0.055276,639.600315,18.459555,9.296164,0.000117,123.889387,47.577443,0.926672,4.000000,10.000000,1438.000000,2679.000000,0.349283,0.650717,0.000000
